x-axis,2,4
second,Volt,Volt
-76.000E-06,-120.781252E-03,-154.687502E-03
-74.000E-06,-114.921877E-03,-148.437502E-03
-72.000E-06,-109.453127E-03,-141.796877E-03
-70.000E-06,-103.984377E-03,-135.937502E-03
-68.000E-06,-98.906252E-03,-130.078127E-03
-66.000E-06,-93.828127E-03,-123.828127E-03
-64.000E-06,-87.968751E-03,-116.796877E-03
-62.000E-06,-82.109376E-03,-110.546877E-03
-60.000E-06,-75.859376E-03,-104.687502E-03
-58.000E-06,-70.781251E-03,-98.828126E-03
-56.000E-06,-65.312501E-03,-92.578126E-03
-54.000E-06,-59.453126E-03,-86.718751E-03
-52.000E-06,-53.593751E-03,-80.468751E-03
-50.000E-06,-48.125001E-03,-73.828126E-03
-48.000E-06,-42.265626E-03,-67.187501E-03
-46.000E-06,-36.796876E-03,-60.937501E-03
-44.000E-06,-30.937501E-03,-54.296876E-03
-42.000E-06,-25.859376E-03,-47.656251E-03
-40.000E-06,-20.390625E-03,-41.796876E-03
-38.000E-06,-14.531250E-03,-35.937501E-03
-36.000E-06,-9.062500E-03,-29.687500E-03
-34.000E-06,-3.593750E-03,-23.828125E-03
-32.000E-06,+1.484375E-03,-17.578125E-03
-30.000E-06,+7.734375E-03,-11.328125E-03
-28.000E-06,+13.203125E-03,-5.468750E-03
-26.000E-06,+18.281250E-03,+390.625E-06
-24.000E-06,+23.750000E-03,+7.031250E-03
-22.000E-06,+29.218750E-03,+13.671875E-03
-20.000E-06,+34.687500E-03,+19.921875E-03
-18.000E-06,+40.546875E-03,+26.171875E-03
-16.000E-06,+46.406251E-03,+32.031250E-03
-14.000E-06,+51.875001E-03,+37.890626E-03
-12.000E-06,+57.343751E-03,+44.140626E-03
-10.000E-06,+63.203126E-03,+50.000001E-03
-8.000E-06,+69.453126E-03,+55.859376E-03
-6.000E-06,+74.531251E-03,+62.109376E-03
-4.000E-06,+81.171876E-03,+69.140626E-03
-2.000E-06,+86.640626E-03,+75.390626E-03
+0.0E+00,+92.109376E-03,+82.031251E-03
+2.000E-06,+97.578126E-03,+88.671876E-03
+4.000E-06,+103.828126E-03,+94.921876E-03
+6.000E-06,+109.296876E-03,+100.781252E-03
+8.000E-06,+114.765627E-03,+107.421877E-03
+10.000E-06,+120.625002E-03,+113.671877E-03
+12.000E-06,+126.484377E-03,+120.312502E-03
+14.000E-06,+131.562502E-03,+126.171877E-03
+16.000E-06,+137.421877E-03,+132.421877E-03
+18.000E-06,+142.500002E-03,+138.281252E-03
+20.000E-06,+147.968752E-03,+144.140627E-03
+22.000E-06,+153.437502E-03,+149.609377E-03
+24.000E-06,+158.906252E-03,+155.859377E-03
+26.000E-06,+164.375002E-03,+161.718752E-03
+28.000E-06,+170.234377E-03,+167.968753E-03
+30.000E-06,+176.484377E-03,+174.218753E-03
+32.000E-06,+181.171878E-03,+180.078128E-03
+34.000E-06,+187.031253E-03,+185.937503E-03
+36.000E-06,+192.500003E-03,+191.796878E-03
+38.000E-06,+198.359378E-03,+197.656253E-03
+40.000E-06,+203.828128E-03,+203.515628E-03
+42.000E-06,+209.687503E-03,+209.375003E-03
+44.000E-06,+215.546878E-03,+216.015628E-03
+46.000E-06,+221.015628E-03,+221.484378E-03
+48.000E-06,+226.093753E-03,+227.343753E-03
+50.000E-06,+231.171878E-03,+233.203128E-03
+52.000E-06,+237.421878E-03,+238.671879E-03
+54.000E-06,+242.890628E-03,+244.140629E-03
+56.000E-06,+248.359379E-03,+250.390629E-03
+58.000E-06,+253.828129E-03,+255.468754E-03
+60.000E-06,+259.296879E-03,+260.546879E-03
+62.000E-06,+264.375004E-03,+266.015629E-03
+64.000E-06,+269.453129E-03,+271.875004E-03
+66.000E-06,+274.531254E-03,+276.953129E-03
